35071	L_ 16497 / B_ {#nABi --BI#}	nABI,nABi
35072	L_ 16497 / B_ {#nABi --BI#} / M_ {%--<ab>m.</ab>%}	nABI,nABi
35073	L_ 16497 / B_ {#nABi --BI#} / M_ {#--BiH#}	nABiH
35074	L_ 16497 / B_ {#nABi --BI#} / S_ {#--AvartaH#}	nAByAvartaH
35075	L_ 16497 / B_ {#nABi --BI#} / S_ {#--kaMwakaH, --gu (go) lakaH#}	
35076	L_ 16497 / B_ {#nABi --BI#} / S_ {#--jaH, --janman#}	nABIjaH,nABIjanman,nABijaH,nABijanman
35077	L_ 16497 / B_ {#nABi --BI#} / S_ {#--nAqI, --nAlaM#}	nABInAlaM,nABInAqI,nABinAlaM,nABinAqI
35078	L_ 16497 / B_ {#nABi --BI#} / S_ {#--mUlaM#}	nABImUlaM,nABimUlaM
35079	L_ 16497 / B_ {#nABi --BI#} / S_ {#--varDanaM#}	nABIvarDanaM,nABivarDanaM
35080	L_ 16498 / B_ {#nABikA#}	nABikA
35081	L_ 16499 / B_ {#nABila#}	nABila
35082	L_ 16500 / B_ {#nABIlaM#}	nABIlaM
35083	L_ 16501 / B_ {#nABya#}	nABya
35084	L_ 16501 / B_ {#nABya#} / M_ {#--ByaH#}	nAByaH
35085	L_ 16502 / B_ {#nAma#}	nAma
35086	L_ 16503 / B_ {#nAman#}	nAman
35087	L_ 16503 / B_ {#nAman#} / S_ {#--aMka#}	nAmAMka
35088	L_ 16503 / B_ {#nAman#} / S_ {#--anuSAsanaM, --aBiDAnaM#}	nAmABiDAnaM,nAmAnuSAsanaM
35089	L_ 16503 / B_ {#nAman#} / S_ {#--aparADaH#}	nAmAparADaH
35090	L_ 16503 / B_ {#nAman#} / S_ {#--AKyAtika#}	nAmAKyAtika
35091	L_ 16503 / B_ {#nAman#} / S_ {#--AvalI#}	nAmAvalI
35092	L_ 16503 / B_ {#nAman#} / S_ {#--karaRaM, --karman#}	nAmakaraRaM,nAmakarman
35093	L_ 16503 / B_ {#nAman#} / S_ {#--grahaH, --grahaRaM#}	nAmagrahaH,nAmagrahaRaM
35094	L_ 16503 / B_ {#nAman#} / S_ {#--grAhaM#}	nAmagrAhaM
35095	L_ 16503 / B_ {#nAman#} / S_ {#--tyAgaH#}	nAmatyAgaH
35096	L_ 16503 / B_ {#nAman#} / S_ {#--dvAdaSI#}	nAmadvAdaSI
35097	L_ 16503 / B_ {#nAman#} / S_ {#--DAtuH#}	nAmaDAtuH
35098	L_ 16503 / B_ {#nAman#} / S_ {#--DAraka#}, {#--DArin#}	nAmaDAraka,nAmaDArin
35099	L_ 16503 / B_ {#nAman#} / S_ {#--DeyaM#}	nAmaDeyaM
35100	L_ 16503 / B_ {#nAman#} / S_ {#--nAmikaH#}	nAmanAmikaH
35101	L_ 16503 / B_ {#nAman#} / S_ {#--nirdeSaH#}	nAmanirdeSaH
35102	L_ 16503 / B_ {#nAman#} / S_ {#--mAtra#}	nAmamAtra
35103	L_ 16503 / B_ {#nAman#} / S_ {#--mAtra#} / S_M_ ({#--traM#}	nAmamAtraM
35104	L_ 16503 / B_ {#nAman#} / S_ {#--mAlA, --saMgrahaH#}	nAmamAlA,nAmasaMgrahaH
35105	L_ 16503 / B_ {#nAman#} / S_ {#--mudrA#}	nAmamudrA
35106	L_ 16503 / B_ {#nAman#} / S_ {#--liMgaM#}	nAmaliMgaM
35107	L_ 16503 / B_ {#nAman#} / S_ {#--liMgaM#} / S_S_ {#°anuSAsanaM#}	nAmaliMgAnuSAsanaM
35108	L_ 16503 / B_ {#nAman#} / S_ {#--varjita#}	nAmavarjita
35109	L_ 16503 / B_ {#nAman#} / S_ {#--vAcaka#}	nAmavAcaka
35110	L_ 16503 / B_ {#nAman#} / S_ {#--vAcaka#} / S_M_ ({#--kaM#}	nAmavAcakaM
35111	L_ 16503 / B_ {#nAman#} / S_ {#--Seza#}	nAmaSeza
35112	L_ 16504 / B_ {#nAmaka#}	nAmaka
35113	L_ 16505 / B_ {#nAmataH#}	nAmataH
35114	L_ 16506 / B_ {#nAmaDaH --DA#}	nAmaDA,nAmaDaH
35115	L_ 16507 / B_ {#nAmaDA#}	nAmaDA
35116	L_ 16508 / B_ {#nAmika#}	nAmika
35117	L_ 16509 / B_ {#nAmiH#}	nAmiH
35118	L_ 16510 / B_ {#nAmita#}	nAmita
35119	L_ 16511 / B_ {#nAmya#}	nAmya
35120	L_ 16512 / B_ {#nAyaH#}	nAyaH
35121	L_ 16513 / B_ {#nAyaka#}	nAyaka
35122	L_ 16513 / B_ {#nAyaka#} / M_ {#--kaH#}	nAyakaH
35123	L_ 16513 / B_ {#nAyaka#} / S_ {#--aDipaH#}	nAyakADipaH
35124	L_ 16514 / B_ {#nAyikA#}	nAyikA
35125	L_ 16515 / B_ {#nAra#}	nArI,nAra
35126	L_ 16515 / B_ {#nAra#} / M_ {#--raH#}	nAraH
35127	L_ 16515 / B_ {#nAra#} / M_ {#--raM#}	nAraM
35128	L_ 16515 / B_ {#nAra#} / S_ {#--kIwaH#}	nArakIwaH
35129	L_ 16515 / B_ {#nAra#} / S_ {#--jIvanaM#}	nArajIvanaM
35130	L_ 16516 / B_ {#nAraka#}	nArakI,nAraka
35131	L_ 16516 / B_ {#nAraka#} / M_ {#--kaH#}	nArakaH
35132	L_ 16517 / B_ {#nArakika, nArakin, nArakIya#}	nArakIya,nArakika,nArakin
35133	L_ 16517 / B_ {#nArakika, nArakin, nArakIya#} / M_ {%--<ab>m.</ab>%}	nArakIya,nArakika,nArakin
35134	L_ 16518 / B_ {#nAraMgaH#}	nAraMgaH
35135	L_ 16518 / B_ {#nAraMgaH#} / M_ {#--gaM, --gakaM#}	nAraMgaM,nAraMgakaM
35136	L_ 16519 / B_ {#nAradaH#}	nAradaH
35137	L_ 16520 / B_ {#nArasiMha#}	nArasiMhI,nArasiMha
35138	L_ 16520 / B_ {#nArasiMha#} / M_ {#--haH#}	nArasiMhaH
35139	L_ 16521 / B_ {#nArAcaH#}	nArAcaH
35140	L_ 16522 / B_ {#nArAcikA, nArAcI#}	nArAcI,nArAcikA
35141	L_ 16523 / B_ {#nArAyaRaH#}	nArAyaRaH
35142	L_ 16523 / B_ {#nArAyaRaH#} / M_ {#--RI#}	nArAyaRI
35143	L_ 16523 / B_ {#nArAyaRaH#} / S_ {#--priyaH#}	nArAyaRapriyaH
35144	L_ 16524 / B_ {#nArika#}	nArikI,nArika
35145	L_ 16525 / B_ {#nArikeraH, --laH#}	nArikelaH,nArikeraH
35146	L_ 16525 / B_ {#nArikeraH, --laH#} / M_ {#--lI#}	nArikelI
35147	L_ 16526 / B_ {#nArI#}	nArI
35148	L_ 16526 / B_ {#nArI#} / S_ {#--taraMgakaH#}	nArItaraMgakaH
35149	L_ 16526 / B_ {#nArI#} / S_ {#--dUzaRaM#}	nArIdUzaRaM
35150	L_ 16526 / B_ {#nArI#} / S_ {#--prasaMgaH#}	nArIprasaMgaH
35151	L_ 16526 / B_ {#nArI#} / S_ {#--ratnaM#}	nArIratnaM
35152	L_ 16527 / B_ {#nArpatya#}	nArpatya
35153	L_ 16528 / B_ {#nAryaMgaH#}	nAryaMgaH
35154	L_ 16529 / B_ {#nAla#}	nAla
35155	L_ 16529 / B_ {#nAla#} / M_ {#--laM#}	nAlaM
35156	L_ 16529 / B_ {#nAla#} / M_ {#--laH#}	nAlaH
35157	L_ 16530 / B_ {#nAlaMbI#}	nAlaMbI
35158	L_ 16531 / B_ {#nAlA#}	nAlA
35159	L_ 16532 / B_ {#nAliH --lI#}	nAlI,nAliH
35160	L_ 16533 / B_ {#nAlikaH#}	nAlikaH
35161	L_ 16533 / B_ {#nAlikaH#} / M_ {#--kA#}	nAlikA
35162	L_ 16533 / B_ {#nAlikaH#} / M_ {#--kaM#}	nAlikaM
35163	L_ 16534 / B_ {#nAlikera, nAlikeli-lI#}	nAlI,nAlikeli,nAlikera
35164	L_ 16535 / B_ {#nAlIkaH#}	nAlIkaH
35165	L_ 16535 / B_ {#nAlIkaH#} / M_ {#--kaM#}	nAlIkaM
35166	L_ 16536 / B_ {#nAlIkinI#}	nAlIkinI
35167	L_ 16537 / B_ {#nAlIpaH#}	nAlIpaH
35168	L_ 16538 / B_ {#nAvikaH#}	nAvikaH
35169	L_ 16539 / B_ {#nAvin#}	nAvin
35170	L_ 16540 / B_ {#nAvya#}	nAvya
35171	L_ 16540 / B_ {#nAvya#} / M_ {#--vyaM#}	nAvyaM
35172	L_ 16540 / B_ {#nAvya#} / M_ {#--vyA#}	nAvyA
35173	L_ 16541 / B_ {#nAvanIta#}	nAvanItI,nAvanIta
35174	L_ 16542 / B_ {#nAvamika#}	nAvamikI,nAvamika
35175	L_ 16543 / B_ {#nASaH#}	nASaH
35176	L_ 16544 / B_ {#nASaka#}	nASaka
35177	L_ 16545 / B_ {#nASana#}	nASanI,nASana
35178	L_ 16545 / B_ {#nASana#} / M_ {#--naM#}	nASanaM
35179	L_ 16546 / B_ {#nASita#}	nASita
35180	L_ 16547 / B_ {#nASin#}	nASin,nASinI
35181	L_ 16548 / B_ {#nASya#}	nASya
35182	L_ 16549 / B_ {#nAzwikaH#}	nAzwikaH
35183	L_ 16550 / B_ {#nAzwrA#}	nAzwrA
35184	L_ 16551 / B_ {#nAs#}	nAs
35185	L_ 16552 / B_ {#nAsatya#}	nAsatya
35186	L_ 16553 / B_ {#nAsA#}	nAsA
35187	L_ 16553 / B_ {#nAsA#} / S_ {#--agraM#}	nAsAgraM
35188	L_ 16553 / B_ {#nAsA#} / S_ {#--CidraM, --raMDraM#}, {#--vivaraM#}	nAsACidraM,nAsAvivaraM
35189	L_ 16553 / B_ {#nAsA#} / S_ {#--dAru#}	nAsAdAru
35190	L_ 16553 / B_ {#nAsA#} / S_ {#--nAhaH#}	nAsAnAhaH
35191	L_ 16553 / B_ {#nAsA#} / S_ {#--parisrAvaH#}	nAsAparisrAvaH
35192	L_ 16553 / B_ {#nAsA#} / S_ {#--puwaH, --puwaM#}	nAsApuwaH,nAsApuwaM
35193	L_ 16553 / B_ {#nAsA#} / S_ {#--puwaH, --puwaM#} / S_S_ {#°maryAdA#}	nAsApuwamaryAdA
35194	L_ 16553 / B_ {#nAsA#} / S_ {#--vaMSaH#}	nAsAvaMSaH
35195	L_ 16553 / B_ {#nAsA#} / S_ {#--srAvaH#}	nAsAsrAvaH
35196	L_ 16554 / B_ {#nAsikaMDama#}	nAsikaMDama
35197	L_ 16555 / B_ {#nAsikaMDaya#}	nAsikaMDaya
35198	L_ 16556 / B_ {#nAsikA#}	nAsikA
35199	L_ 16556 / B_ {#nAsikA#} / S_ {#--malaH#}	nAsikAmalaH
35200	L_ 16557 / B_ {#nAsikya#}	nAsikya
35201	L_ 16557 / B_ {#nAsikya#} / M_ {#--kyaH#}	nAsikyaH
35202	L_ 16557 / B_ {#nAsikya#} / M_ {#--kyOM#}	nAsikyOM
35203	L_ 16557 / B_ {#nAsikya#} / M_ {#--kyaM#}	nAsikyaM
35204	L_ 16558 / B_ {#nAsikyakaM#}	nAsikyakaM
35205	L_ 16559 / B_ {#nAsyaM#}	nAsyaM
35206	L_ 16560 / B_ {#nAsIraM#}	nAsIraM
35207	L_ 16560 / B_ {#nAsIraM#} / M_ {#--raH#}	nAsIraH
35208	L_ 16561 / B_ {#nAsti#}	nAsti
35209	L_ 16561 / B_ {#nAsti#} / S_ {#--vAdaH#}	nAstivAdaH
35210	L_ 16562 / B_ {#nAstika#}	nAstika
35211	L_ 16562 / B_ {#nAstika#} / M_ {#--kaH#}	nAstikaH
35212	L_ 16563 / B_ {#nAstikyaM#}	nAstikyaM
35213	L_ 16564 / B_ {#nAstidaH#}	nAstidaH
35214	L_ 16565 / B_ {#nAsyaM#}	nAsyaM
35215	L_ 16566 / B_ {#nAhaH#}	nAhaH
35216	L_ 16567 / B_ {#nAhuzaH --ziH#}	nAhuzaH,nAhuziH
35217	L_ 16568 / B_ {#ni#}	ni
35218	L_ 16569 / B_ {#niHkzip#}	niHkzip
35219	L_ 16570 / B_ {#niHkzipta#}	niHkzipta
35220	L_ 16571 / B_ {#niHkzepaH#}	niHkzepaH
35221	L_ 16572 / B_ {#niHSiz#}	niHSiz
35222	L_ 16573 / B_ {#niHSeza#}	niHSeza
35223	L_ 16573 / B_ {#niHSeza#} / M_ {#--zaM, --zeRa#}	niHSezaM,niHSezeRa
35224	L_ 16574 / B_ {#niHSraya(yi)RI, niHSreRI#}	niHSrayaRI,niHSrayiRI,niHSreRI,niHSreRi
35225	L_ 16575 / B_ {#niHSreyasaM#}	niHSreyasaM
35226	L_ 16576 / B_ {#niHSvas#}	niHSvas
35227	L_ 16577 / B_ {#niHSvasanaM#}	niHSvasanaM
35228	L_ 16578 / B_ {#niHSvasita#}	niHSvasita
35229	L_ 16578 / B_ {#niHSvasita#} / M_ {#--taM#}	niHSvasitaM
35230	L_ 16579 / B_ {#niHSvAsaH, niSvAsaH#}	niHSvAsaH,niSvAsaH
35231	L_ 16580 / B_ {#niHsaha#}	niHsaha
35232	L_ 16581 / B_ {#niHsf#}	niHsf
35233	L_ 16581 / B_ {#niHsf#} / M_ {%--<ab>Caus.</ab>%}	niHsf
35234	L_ 16582 / B_ {#niHsaraRaM#}	niHsaraRaM
35235	L_ 16583 / B_ {#niHsAraH#}	niHsAraH
35236	L_ 16584 / B_ {#niHsAraRaM#}	niHsAraRaM
35237	L_ 16585 / B_ {#niHsArita#}	niHsArita
35238	L_ 16586 / B_ {#niHsravaH#}	niHsravaH
35239	L_ 16587 / B_ {#niHsrAvaH#}	niHsrAvaH
35240	L_ 16588 / B_ {#nikawa#}	nikawa
35241	L_ 16588 / B_ {#nikawa#} / M_ {#--waH, --waM#}	nikawaH,nikawaM
35242	L_ 16589 / B_ {#nikam#}	nikam
35243	L_ 16590 / B_ {#nikAma#}	nikAma
35244	L_ 16590 / B_ {#nikAma#} / M_ {#--maH, --maM#}	nikAmaH,nikAmaM
35245	L_ 16590 / B_ {#nikAma#} / M_ {#--maM#}	nikAmaM
35246	L_ 16591 / B_ {#nikAmanaM#}	nikAmanaM
35247	L_ 16592 / B_ {#nikaraH#}	nikaraH
35248	L_ 16593 / B_ {#nikarzaRa#}	nikarzaRa
35249	L_ 16594 / B_ {#nikazaH(saH)#}	nikasaH,nikazaH
35250	L_ 16594 / B_ {#nikazaH(saH)#} / S_ {#--upalaH, --grAvan#}	nikasagrAvan,nikasopalaH,nikazagrAvan,nikazopalaH
35251	L_ 16595 / B_ {#nikazA#}	nikazA
35252	L_ 16595 / B_ {#nikazA#} / M_ {%--<ab>ind.</ab>%}	nikazA
35253	L_ 16595 / B_ {#nikazA#} / S_ {#--AtmajaH#}	nikazAtmajaH
35254	L_ 16596 / B_ {#nikAyaH#}	nikAyaH
35255	L_ 16597 / B_ {#nikAyyaH#}	nikAyyaH
35256	L_ 16598 / B_ {#nikAra#}	nikAra
35257	L_ 16599 / B_ {#nikASaH, --saH#}	nikASaH,nikAsaH
35258	L_ 16600 / B_ {#nikAzaH#}	nikAzaH
35259	L_ 16601 / B_ {#nikuMcanaH#}	nikuMcanaH
35260	L_ 16602 / B_ {#nikuMjaH, --jaM#}	nikuMjaH,nikuMjaM
35261	L_ 16603 / B_ {#nikuMBaH#}	nikuMBaH
35262	L_ 16604 / B_ {#nikuMBilA#}	nikuMBilA
35263	L_ 16605 / B_ {#nikuraM(ruM)baM#}	nikuraMbaM,nikuruMbaM
35264	L_ 16606 / B_ {#nikulInikA#}	nikulInikA
35265	L_ 16607 / B_ {#nikf#}	nikf
35266	L_ 16608 / B_ {#nikAraH#}	nikAraH
35267	L_ 16609 / B_ {#nikAraRaM#}	nikAraRaM
35268	L_ 16610 / B_ {#nikfta#}	nikfta
35269	L_ 16610 / B_ {#nikfta#} / M_ {#--taM#}	nikftaM
35270	L_ 16610 / B_ {#nikfta#} / S_ {#--prajYa#}	nikftaprajYa
35271	L_ 16610 / B_ {#nikfta#} / S_ {#--mati#}	nikftamati
35272	L_ 16611 / B_ {#nikfti#}	nikfti
35273	L_ 16611 / B_ {#nikfti#} / M_ {#--tiH#}	nikftiH
35274	L_ 16611 / B_ {#nikfti#} / S_ {#--prajYa#}	nikftiprajYa
35275	L_ 16612 / B_ {#nikftin#}	nikftin
35276	L_ 16613 / B_ {#nikft#}	nikft
35277	L_ 16614 / B_ {#nikartanaM#}	nikartanaM
35278	L_ 16615 / B_ {#nikfMtana#}	nikfMtanI,nikfMtana
35279	L_ 16615 / B_ {#nikfMtana#} / M_ {#--naM#}	nikfMtanaM
35280	L_ 16616 / B_ {#nikfz#}	nikfz
35281	L_ 16617 / B_ {#nikarzaRaM#}	nikarzaRaM
35282	L_ 16618 / B_ {#nikfzwa#}	nikfzwa
35283	L_ 16618 / B_ {#nikfzwa#} / M_ {#--zwaM#}	nikfzwaM
35284	L_ 16619 / B_ {#nikecAyaH#}	nikecAyaH
35285	L_ 16620 / B_ {#niketaH, --takaH#}	niketaH,niketakaH
35286	L_ 16621 / B_ {#niketanaH#}	niketanaH
35287	L_ 16621 / B_ {#niketanaH#} / M_ {#--naM#}	niketanaM
35288	L_ 16622 / B_ {#nikocanaM#}	nikocanaM
35289	L_ 16623 / B_ {#nikramaRaM#}	nikramaRaM
35290	L_ 16624 / B_ {#nikvaRaH, nikvARaH#}	nikvARaH,nikvaRaH
35291	L_ 16625 / B_ {#nikz#}	nikz
35292	L_ 16626 / B_ {#nikzaRaM#}	nikzaRaM
35293	L_ 16627 / B_ {#nikzA#}	nikzA
35294	L_ 16628 / B_ {#nikzip#}	nikzip
35295	L_ 16629 / B_ {#nikzipta#}	nikzipta
35296	L_ 16630 / B_ {#nikzepaH#}	nikzepaH
35297	L_ 16631 / B_ {#nikzepaRaM#}	nikzepaRaM
35298	L_ 16632 / B_ {#nikzepita#}	nikzepita
35299	L_ 16633 / B_ {#nikzeptf#}	nikzeptf
35300	L_ 16634 / B_ {#nikzuBA#}	nikzuBA
35301	L_ 16635 / B_ {#niKan#}	niKan
35302	L_ 16636 / B_ {#niKananaM#}	niKananaM
35303	L_ 16637 / B_ {#niKAta#}	niKAta
35304	L_ 16638 / B_ {#niKarva#}	niKarva
35305	L_ 16638 / B_ {#niKarva#} / M_ {#--rvaM#}	niKarvaM
35306	L_ 16639 / B_ {#niKila#}	niKila
35307	L_ 16640 / B_ {#nigaqa#}	nigaqa
35308	L_ 16640 / B_ {#nigaqa#} / M_ {#--qaH, --qaM#}	nigaqaH,nigaqaM
35309	L_ 16641 / B_ {#nigaqanaM#}	nigaqanaM
35310	L_ 16642 / B_ {#nigaqayati#}	nigaqayati
35311	L_ 16643 / B_ {#nigaqita#}	nigaqita
35312	L_ 16644 / B_ {#nigaRaH#}	nigaRaH
35313	L_ 16645 / B_ {#nigad#}	nigad
35314	L_ 16646 / B_ {#nigadaH, nigAdaH#}	nigAdaH,nigadaH
35315	L_ 16647 / B_ {#nigadita#}	nigadita
35316	L_ 16647 / B_ {#nigadita#} / M_ {#--taM#}	nigaditaM
35317	L_ 16648 / B_ {#nigam#}	nigam
35318	L_ 16649 / B_ {#nigamaH#}	nigamaH
35319	L_ 16650 / B_ {#nigamanaM#}	nigamanaM
35320	L_ 16651 / B_ {#nigamin#}	nigamin
35321	L_ 16652 / B_ {#nigaraH, --raRaM#}	nigaraH,nigaraRaM
35322	L_ 16653 / B_ {#nigu#}	nigu
35323	L_ 16653 / B_ {#nigu#} / M_ {#--guH#}	niguH
35324	L_ 16654 / B_ {#nigF#}	nigF
35325	L_ 16655 / B_ {#nigaraH, nigAraH#}	nigAraH,nigaraH
35326	L_ 16656 / B_ {#nigaraRaM#}	nigaraRaM
35327	L_ 16656 / B_ {#nigaraRaM#} / M_ {#--RaH#}	nigaraRaH
35328	L_ 16657 / B_ {#niga(gA)laH#}	nigAlaH,nigalaH
35329	L_ 16658 / B_ {#nigAra(la)ka#}	nigAlaka,nigAraka
35330	L_ 16659 / B_ {#nigIrRa#}	nigIrRa
35331	L_ 16660 / B_ {#nigUQa#}	nigUQa
35332	L_ 16660 / B_ {#nigUQa#} / M_ {#--QaM#}	nigUQaM
35333	L_ 16661 / B_ {#nigUhanaM#}	nigUhanaM
35334	L_ 16662 / B_ {#nigraMTanaM#}	nigraMTanaM
35335	L_ 16663 / B_ {#nigrah#}	nigrah
35336	L_ 16664 / B_ {#nigfhIta#}	nigfhIta
35337	L_ 16665 / B_ {#nigfhItiH#}	nigfhItiH
35338	L_ 16666 / B_ {#nigrahaH#}	nigrahaH
35339	L_ 16666 / B_ {#nigrahaH#} / S_ {#--sTAnaM#}	nigrahasTAnaM
35340	L_ 16667 / B_ {#nigrahaRa#}	nigrahaRa
35341	L_ 16667 / B_ {#nigrahaRa#} / M_ {#--RaM#}	nigrahaRaM
35342	L_ 16668 / B_ {#nigrAhaH#}	nigrAhaH
35343	L_ 16669 / B_ {#niGa#}	niGa
35344	L_ 16669 / B_ {#niGa#} / M_ {#--GaH#}	niGaH
35345	L_ 16670 / B_ {#niGaMwuH#}	niGaMwuH
35346	L_ 16671 / B_ {#niGarzaH, niGarzaRaM#}	niGarzaH,niGarzaRaM
35347	L_ 16672 / B_ {#niGasaH#}	niGasaH
35348	L_ 16673 / B_ {#niGAtaH#}	niGAtaH
35349	L_ 16674 / B_ {#niGAtiH#}	niGAtiH
35350	L_ 16675 / B_ {#niGuzwaM#}	niGuzwaM
35351	L_ 16676 / B_ {#niGfz#}	niGfz
35352	L_ 16677 / B_ {#niGarzaH, niGarzaRaM#}	niGarzaH,niGarzaRaM
35353	L_ 16678 / B_ {#niGfzwa#}	niGfzwa
35354	L_ 16679 / B_ {#niGfzva#}	niGfzva
35355	L_ 16679 / B_ {#niGfzva#} / M_ {#--zvaH#}	niGfzvaH
35356	L_ 16679 / B_ {#niGfzva#} / M_ {#--zvaM#}	niGfzvaM
35357	L_ 16680 / B_ {#niGna#}	niGna
35358	L_ 16681 / B_ {#nici#}	nici
35359	L_ 16682 / B_ {#nicayaH#}	nicayaH
35360	L_ 16683 / B_ {#nicayin#}	nicayin
35361	L_ 16684 / B_ {#nicAyaH#}	nicAyaH
35362	L_ 16685 / B_ {#nicita#}	nicita
35363	L_ 16686 / B_ {#nicikI, --nEcikI#}	nEcikI,nicikI
35364	L_ 16687 / B_ {#nicuMpuRaH#}	nicuMpuRaH
35365	L_ 16688 / B_ {#niculaH#}	niculaH
35366	L_ 16689 / B_ {#niculakaM#}	niculakaM
35367	L_ 16690 / B_ {#nicolaH#}	nicolaH
35368	L_ 16691 / B_ {#nicolakaH#}	nicolakaH
35369	L_ 16692 / B_ {#nicCaviH#}	nicCaviH
35370	L_ 16693 / B_ {#nicCiviH#}	nicCiviH
35371	L_ 16694 / B_ {#nicCedaH#}	nicCedaH
35372	L_ 16695 / B_ {#nij#}	nij
35373	L_ 16696 / B_ {#nikta#}	nikta
35374	L_ 16697 / B_ {#nija#}	nija
35375	L_ 16697 / B_ {#nija#} / M_ {%--<ab>m.</ab>%}	nija
35376	L_ 16698 / B_ {#niMj#}	niMj
35377	L_ 16699 / B_ {#niwalaM#}	niwalaM
35378	L_ 16699 / B_ {#niwalaM#} / S_ {#--akzaH#}	niwalAkzaH
35379	L_ 16700 / B_ {#niqInaM#}	niqInaM
35380	L_ 16701 / B_ {#niRya#}	niRya
35381	L_ 16701 / B_ {#niRya#} / M_ {#--RyaM#}	niRyaM
35382	L_ 16702 / B_ {#nitaMbaH#}	nitaMbaH
35383	L_ 16702 / B_ {#nitaMbaH#} / S_ {#--biMbaM#}	nitaMbabiMbaM
35384	L_ 16703 / B_ {#nitaMbavat#}	nitaMbavat
35385	L_ 16703 / B_ {#nitaMbavat#} / M_ {#--tI#}	nitaMbavatI
35386	L_ 16704 / B_ {#nitaMbin#}	nitaMbin
35387	L_ 16704 / B_ {#nitaMbin#} / M_ {#--nI#}	nitaMbinI
35388	L_ 16705 / B_ {#nitarAM#}	nitarAM
35389	L_ 16706 / B_ {#nitalaM#}	nitalaM
35390	L_ 16707 / B_ {#nitAMta#}	nitAMta
35391	L_ 16707 / B_ {#nitAMta#} / M_ {#--taM#}	nitAMtaM
35392	L_ 16708 / B_ {#nitya#}	nitya
35393	L_ 16708 / B_ {#nitya#} / M_ {#--tyaH#}	nityaH
35394	L_ 16708 / B_ {#nitya#} / M_ {#--tyA#}	nityA
35395	L_ 16708 / B_ {#nitya#} / M_ {#--tyaM#}	nityaM
35396	L_ 16708 / B_ {#nitya#} / M_ {#--tyaM#}	nityaM
35397	L_ 16708 / B_ {#nitya#} / S_ {#--anaDyAyaH#}	nityAnaDyAyaH
35398	L_ 16708 / B_ {#nitya#} / S_ {#--anitya#}	nityAnitya
35399	L_ 16708 / B_ {#nitya#} / S_ {#--ftu#}	nityartu
35400	L_ 16708 / B_ {#nitya#} / S_ {#--karman#}	nityakarman
35401	L_ 16708 / B_ {#nitya#} / S_ {#--gatiH#}	nityagatiH
35402	L_ 16708 / B_ {#nitya#} / S_ {#--dAnaM#}	nityadAnaM
35403	L_ 16708 / B_ {#nitya#} / S_ {#--niyamaH#}	nityaniyamaH
35404	L_ 16708 / B_ {#nitya#} / S_ {#--nEmittikaM#}	nityanEmittikaM
35405	L_ 16708 / B_ {#nitya#} / S_ {#--pralayaH#}	nityapralayaH
35406	L_ 16708 / B_ {#nitya#} / S_ {#--muktaH#}	nityamuktaH
35407	L_ 16708 / B_ {#nitya#} / S_ {#--yOvanA#}	nityayOvanA
35408	L_ 16708 / B_ {#nitya#} / S_ {#--SaMkita#}	nityaSaMkita
35409	L_ 16708 / B_ {#nitya#} / S_ {#--samAsaH#}	nityasamAsaH
35410	L_ 16709 / B_ {#nityatA, --tvaM#}	nityatA,nityatvaM
35411	L_ 16710 / B_ {#nityadA#}	nityadA
35412	L_ 16711 / B_ {#nityaSas#}	nityaSas
35413	L_ 16712 / B_ {#nid#}	nid
35414	L_ 16713 / B_ {#nid#}	nid
35415	L_ 16714 / B_ {#nida#}	nida
35416	L_ 16714 / B_ {#nida#} / M_ {#--daM#}	nidaM
35417	L_ 16715 / B_ {#nidadruH#}	nidadruH
35418	L_ 16716 / B_ {#nidarSaka, --naM#}	naM,nidarSaka
35419	L_ 16717 / B_ {#nidAGaH#}	nidAGaH
35420	L_ 16717 / B_ {#nidAGaH#} / S_ {#--karaH#}	nidAGakaraH
35421	L_ 16717 / B_ {#nidAGaH#} / S_ {#--kAlaH#}	nidAGakAlaH
35422	L_ 16717 / B_ {#nidAGaH#} / S_ {#--siMDuH#}	nidAGasiMDuH
35423	L_ 16718 / B_ {#nidAnaM#}	nidAnaM
35424	L_ 16718 / B_ {#nidAnaM#} / S_ {#--sTAnaM#}	nidAnasTAnaM
35425	L_ 16719 / B_ {#nidigDa#}	nidigDa
35426	L_ 16719 / B_ {#nidigDa#} / M_ {#--gDA#}	nidigDA
35427	L_ 16720 / B_ {#nidiDyAsaH, nidiDyAsanaM#}	nidiDyAsaH,nidiDyAsanaM
35428	L_ 16721 / B_ {#nidiS#}	nidiS
35429	L_ 16722 / B_ {#nidizwa#}	nidizwa
35430	L_ 16723 / B_ {#nideSaH#}	nideSaH
35431	L_ 16724 / B_ {#nideSin#}	nideSin
35432	L_ 16724 / B_ {#nideSin#} / M_ {#--nO#}	nideSinO
35433	L_ 16725 / B_ {#nidfS#}	nidfS
35434	L_ 16726 / B_ {#nidarSaka#}	nidarSaka
35435	L_ 16727 / B_ {#nidarSana#}	nidarSana
35436	L_ 16727 / B_ {#nidarSana#} / M_ {#--naM#}	nidarSanaM
35437	L_ 16727 / B_ {#nidarSana#} / M_ {#--nA#}	nidarSanA
35438	L_ 16728 / B_ {#nidrA#}	nidrA
35439	L_ 16729 / B_ {#nidrA#}	nidrA
